"title","totalScore","reviewsCount","street","city","state","countryCode","website","phone","categories/0","categories/1","categories/2","categories/3","categories/4","categories/5","categories/6","categories/7","categories/8","categories/9","categories/10","url","categoryName"
"Juan José Lizarbe Baztán","5","1","P.º de Pablo Sarasate Pasalekua, 34, 1º IZDA A","Pamplona","Navarra","ES","http://www.insovida.com/","+34 948 04 45 51","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Juan%20Jos%C3%A9%20Lizarbe%20Bazt%C3%A1n&query_place_id=ChIJ45ZzylKTUA0Rlt49od6j5Qs","Abogado"
"Diego Castillo Jiménez ABOGADO","5","12","C. Antonio Machado, 26, 2ºB","Calahorra","La Rioja","ES","https://www.castillojimenezabogado.es/","+34 941 14 54 26","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Diego%20Castillo%20Jim%C3%A9nez%20ABOGADO&query_place_id=ChIJoTKbsh6PWg0RbanBKtcdTbk","Abogado"
"Abogado Luis Moros Calvo",,,"Gran Vía Santiago Ramón y Cajal, 7","Zaragoza","Zaragoza","ES","http://www.palimpalem.com/1/AbogadoZaragoza/","+34 976 23 87 97","Abogado de Derecho de familia","Abogado penalista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogado%20Luis%20Moros%20Calvo&query_place_id=ChIJW0RP9ecUWQ0R6H9jcXmcs7I","Abogado de Derecho de familia"
"Gómez Garrido","3.4","5","C. Muro de Francisco de la Mata, 5, 3º","Logroño","La Rioja","ES","http://www.gomezgarrido.com/","+34 941 20 58 79","Bufete","Abogado","Abogado fiscal","Asesor fiscal",,,,,,,,"https://www.google.com/maps/search/?api=1&query=G%C3%B3mez%20Garrido&query_place_id=ChIJW5jfyUmrWg0RKJ2SEpv890Y","Bufete"
"Cañas Abogados","5","3","Calle Cuesta de la Reina, 1","Pamplona","Navarra","ES","http://www.canasabogados.es/","+34 948 23 97 50","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ca%C3%B1as%20Abogados&query_place_id=ChIJazMp4_SSUA0RmS4svrkDLBk","Abogado"
"LB Abogados","5","2","Laskarai Kalea, 6BIS, 1ªPlanta Oficina 9","Vitoria-Gasteiz","Álava","ES","http://www.lbabogados.eu/","+34 636 09 09 59","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=LB%20Abogados&query_place_id=ChIJj8-_kLDDTw0RWw2cTCCl48E","Abogado"
"Asesoría en Logroño | Despachos BK ETL Global | SEAIN ARRIETA","3.8","9","C. Miguel Villanueva, 2, 1º","Logroño","La Rioja","ES","https://www.bketl.es/despacho-logrono/","+34 941 26 18 00","Asesor fiscal","Contable","Asesoría laboral","Planificador financiero","Consultoría de recursos humanos","Registro de la propiedad intelectual","Bufete","Abogado","Abogado de patentes",,,"https://www.google.com/maps/search/?api=1&query=Asesor%C3%ADa%20en%20Logro%C3%B1o%20%7C%20Despachos%20BK%20ETL%20Global%20%7C%20SEAIN%20ARRIETA&query_place_id=ChIJ5wJT50CrWg0ReYugQ2c84jM","Asesor fiscal"
"Palazón Abogados","4.1","46","Gran Vía Santiago Ramón y Cajal, 3","Zaragoza","Zaragoza","ES","https://www.palazonabogados.com/es/","+34 976 21 97 95","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Palaz%C3%B3n%20Abogados&query_place_id=ChIJzxig8-cUWQ0RJmOikeO0jyY","Abogado"
"Alejandro Marín - Abogado","4.8","23","C. de Pedro María Ric, 33","Zaragoza","Zaragoza","ES","http://www.abogadosmarin.com/","+34 608 00 43 94","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Alejandro%20Mar%C3%ADn%20-%20Abogado&query_place_id=ChIJ011tHuQUWQ0RHfhNqpI5gNk","Abogado"
"Despacho Francisco Javier Vázquez Matilla","5","30","C. Sancho Ramírez","Pamplona","Navarra","ES","http://www.javiervazquezmatilla.com/","+34 601 48 76 78","Servicios legales",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Despacho%20Francisco%20Javier%20V%C3%A1zquez%20Matilla&query_place_id=ChIJx2t8QKqTUA0RV4zqFS0TJ6c","Servicios legales"
"AeH Abogados","4.5","22","C. Fatás, 6","Huesca","Huesca","ES","http://www.aehabogados.com/","+34 974 24 44 92","Abogado","Abogado de Derecho de familia","Bufete",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=AeH%20Abogados&query_place_id=ChIJ28sF8klEWA0R3CZ2Qx5L8kg","Abogado"
"AVENIRE ABOGADOS",,,"C/ de Felipe Sanclemente, 7-9, 2º izda","Zaragoza","Zaragoza","ES","http://www.avenire.es/","+34 618 04 26 99","Bufete","Consultora de administración empresarial","Asesor fiscal",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=AVENIRE%20ABOGADOS&query_place_id=ChIJD5wt1-gUWQ0RYLYOYa2dcn4","Bufete"
"Hernández Pinilla Abogados","5","73","Principal Derecha, Gran Vía Santiago Ramón y Cajal, 5","Zaragoza","Zaragoza","ES","http://hernandezpinillaabogados.es/","+34 976 48 48 37","Abogado","Abogado laboralista",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Hern%C3%A1ndez%20Pinilla%20Abogados&query_place_id=ChIJiba19OcUWQ0RRGRrbKdAUoY","Abogado"
"Brigada Provincial de Extranjeria y Fronteras de Lleida",,,"Carrer de L'Ensenyança, 2","Lleida","Lleida","ES","http://www.policia.es/","+34 973 21 42 74","Jefatura de policía",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Brigada%20Provincial%20de%20Extranjeria%20y%20Fronteras%20de%20Lleida&query_place_id=ChIJHZyH0obgphIRE2p-LeB4Eas","Jefatura de policía"
"Comisaría de Policía Nacional en Huesca","3.9","37","Av. de la Paz, 17","Huesca","Huesca","ES","http://policia.es/","+34 974 23 88 00","Oficina de la Administración",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Comisar%C3%ADa%20de%20Polic%C3%ADa%20Nacional%20en%20Huesca&query_place_id=ChIJ_Rb0hUJFWA0RA8PYs5pIldo","Oficina de la Administración"
"TACTICA advocats",,,"Carrer Major, 74, 76","Lleida","Lleida","ES","http://www.tacticaadvocats.com/#!contacte/c17jp","+34 973 10 30 57","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=TACTICA%20advocats&query_place_id=ChIJLf27F2zgphIReO92ZEr8KFw","Abogado"
"MARAVER Penalistas",,,"Calle de Joaquín Costa, 9, Entresuelo","Zaragoza","Zaragoza","ES","https://www.maraverabogados.es/","+34 659 65 00 74","Servicios legales","Espacio de coworking",,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=MARAVER%20Penalistas&query_place_id=ChIJ3-pk7SqjpBIRV8NvFILBBLs","Servicios legales"
"Abogada Marta Lázaro Oliván","4.5","31","P.º de la Constitucion, 29 duplicado","Zaragoza","Zaragoza","ES","https://abogadamartalazaroolivan.com/","+34 679 22 79 88","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogada%20Marta%20L%C3%A1zaro%20Oliv%C3%A1n&query_place_id=ChIJq6r6S-8UWQ0Rl5qzS1U_4pk","Abogado"
"Despacho Blasco Martínez","3.8","5","C. de Jerónimo Zurita, 21","Zaragoza","Zaragoza","ES","https://bmaa.es/?utm_source=google&utm_medium=organic&utm_campaign=gmb","+34 976 44 35 99","Abogado","Abogado matrimonialista","Abogado especializado en derecho laboral","Asesoría laboral","Abogado de Derecho de familia","Abogado laboralista","Asesor fiscal",,,,,"https://www.google.com/maps/search/?api=1&query=Despacho%20Blasco%20Mart%C3%ADnez&query_place_id=ChIJv0l3BO8UWQ0R619MRYT0aCQ","Abogado"
"GRUPO J&V HERMOSILLA","4.9","17","C. Valencia, 31, 1ºB","María de Huerva","Zaragoza","ES","http://grupohermosilla.es/","+34 674 71 39 39","Bufete",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=GRUPO%20J%26V%20HERMOSILLA&query_place_id=ChIJL3Mx4cNDWQ0R3ZjDtV-8Epk","Bufete"
"Abogado José Miguel Pascual","4.3","24","Vía Univérsitas, 4, piso 7, puerta 2","Zaragoza","Zaragoza","ES","http://asesoriatransporteszaragoza.com/","+34 976 35 95 93","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogado%20Jos%C3%A9%20Miguel%20Pascual&query_place_id=ChIJVckd88RrWQ0RF5L63gIX4u8","Abogado"
"Melchor Abogados","4.3","7","C. Huesca, 82, Oficina 1","Logroño","La Rioja","ES","https://melchor-abogados.negocio.site/","+34 941 20 92 75","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Melchor%20Abogados&query_place_id=ChIJdcd4eUurWg0R3HSsu1LgDEM","Abogado"
"Montuenga Abogados","5","25","C. de Mariana Pineda, 10, local","Zaragoza","Zaragoza","ES","https://montuengaabogados.com/","+34 976 52 73 03","Abogado especialista en derecho de extranjería","Abogado penalista","Abogado matrimonialista","Abogado de Derecho de familia","Abogado","Abogado laboralista",,,,,,"https://www.google.com/maps/search/?api=1&query=Montuenga%20Abogados&query_place_id=ChIJI56Qrq0VWQ0RGSRDp_yySPM","Abogado especialista en derecho de extranjería"
"Roig Sanjuan Advocades Lleida","5","93","Carrer del Canyeret, 26","Lleida","Lleida","ES","https://roigsanjuan.com/?utm_source=google&utm_medium=organic&utm_campaign=google_business_profile","+34 973 62 13 85","Abogado","Abogado especializado en quiebras y concursos","Advocat/ada de negocis","Advocat/ada civilista","Abogado penalista","Abogado de Derecho de familia","Bufete","Servicios legales","Abogado especializado en propiedad inmobiliaria",,,"https://www.google.com/maps/search/?api=1&query=Roig%20Sanjuan%20Advocades%20Lleida&query_place_id=ChIJmeHPubzhphIRID8DK6q3iJQ","Abogado"
"MINERVA ACEDO","4","1","C. de Tudela, 3","Pamplona","Navarra","ES","https://www.elabogado.com/minerva-acedo-suberviola/","+34 661 46 56 35","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=MINERVA%20ACEDO&query_place_id=ChIJVVVlZ1mSUA0RgBo7Hf-Lg1Y","Abogado"
"Nogués Abogados","4.6","113","Paseo Independencia nº 5, 6º Izq","Zaragoza","Zaragoza","ES","https://www.noguesabogados.com/","+34 976 22 53 86","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Nogu%C3%A9s%20Abogados&query_place_id=ChIJEXCLIOkUWQ0RXaNS2yN9PcE","Abogado"
"Andrea Pascual Moura - Abogada -","3.7","3","63, 6º - C de Logroño, C. Gral. Vara de Rey","Logroño","La Rioja","ES","https://andreapascual3.wixsite.com/abogadoslogrono","+34 657 36 83 89","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Andrea%20Pascual%20Moura%20-%20Abogada%20-&query_place_id=ChIJyVi8TkCrWg0RGTlvjJOPIFc","Abogado"
"Javier Alvarez Montero","4.8","33","C. Monasterio de la Oliva, 9, Piso 1º, Oficinas 10-11","Pamplona","Navarra","ES","http://araua.es/","+34 622 14 97 78","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Javier%20Alvarez%20Montero&query_place_id=ChIJocDKbYuSUA0RyFaKsd1rRDM","Abogado"
"Pola Berlín Abogad@s","3.5","8","C. del Coso, 56, 4º Derecha","Zaragoza","Zaragoza","ES","https://polaberlinabogados.com/","+34 976 96 31 96","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Pola%20Berl%C3%ADn%20Abogad%40s&query_place_id=ChIJ-1d_VK8VWQ0RchRvGxWBIr4","Abogado"
"ABOGADA Miriam Pascual Veamonte","4.9","47","C. de Juan Bruil, 2, 6ª Planta","Zaragoza","Zaragoza","ES","https://www.miriampascualabogada.com/","+34 604 84 70 11","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=ABOGADA%20Miriam%20Pascual%20Veamonte&query_place_id=ChIJuU-ll-0UWQ0RzZyhTdBaN6w","Abogado"
"Alberto Sorribas Mellado",,,"Pl. de Roma, F1, 2ª Planta","Zaragoza","Zaragoza","ES","https://www.pascualbeltranabogados.com/","+34 655 23 55 35","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Alberto%20Sorribas%20Mellado&query_place_id=ChIJYXetodsVWQ0RvnRFd_hFHdY","Abogado"
"D&A Dorinda Aventín","5","4","Carrer de la Llitera, 4","Lleida","Lleida","ES","http://www.dorindaaventin.com/","+34 973 24 32 99","Bufete","Abogado administrativo","Abogado penalista","Abogado matrimonialista","Abogado de Derecho de familia","Abogado","Abogado laboralista","Abogado fiscal",,,,"https://www.google.com/maps/search/?api=1&query=D%26A%20Dorinda%20Avent%C3%ADn&query_place_id=ChIJw_2LURXgphIRvi5Zw_khDa8","Bufete"
"Cebollero Abogados","4.6","58","Avinguda de Blondel, 54","Lleida","Lleida","ES","http://www.cebolleroadvocats.com/","+34 973 27 82 82","Bufete","Abogado administrativo","Abogado de Derecho de familia","Abogado","Abogado laboralista","Administrador de la propiedad",,,,,,"https://www.google.com/maps/search/?api=1&query=Cebollero%20Abogados&query_place_id=ChIJuysTI2zgphIRVwu64lvhQec","Bufete"
"García Lozano Abogados","5","7","C. Herrerías, 8, ÁTICO 2","Tudela","Navarra","ES","https://garcialozanoabogados.es/","+34 623 99 55 60","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Garc%C3%ADa%20Lozano%20Abogados&query_place_id=ChIJ3c7k8i9LuKQR3rDey8uVP-Q","Abogado"
"GC Global","5","48","Carrer de Ricard Catala Abad, 25","Castelló de la Plana","Castellón","ES","https://gcglobalabogados.com/","+34 674 52 23 24","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=GC%20Global&query_place_id=ChIJQ9IdtLABYA0Rp6wmUUp9bYw","Abogado"
"GA Estatut - Asesores","5","24","Carrer del Riu de Vilafermosa, 7B, entresuelo 2","Castelló de la Plana","Castellón","ES","http://www.estatut.com/","+34 964 25 75 65","Abogado especialista en derecho de extranjería","Asesoría laboral","Asesor fiscal",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=GA%20Estatut%20-%20Asesores&query_place_id=ChIJF6wnS5oAYA0RU1S5mA3oqsc","Abogado especialista en derecho de extranjería"
"Clara Gozalbo - Abogada","5","30","C. de la Trinitat, 14, 3ª, puerta 2ª","Castelló de la Plana","Castellón","ES","https://claragozalbo.com/","+34 699 35 89 44","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Clara%20Gozalbo%20-%20Abogada&query_place_id=ChIJy4F5Ax7_Xw0RWAsTACJ_7_0","Abogado"
"Esther Torner Abogados","4.9","112","Carrer d'Enmig, 22, 3º F - G","Castelló de la Plana","Castellón","ES","https://www.esthertornerabogados.com/","+34 964 02 85 01","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Esther%20Torner%20Abogados&query_place_id=ChIJ48MHEiv-Xw0Rq0TbT1GzymE","Abogado"
"Mertxe Arnedo Lana, abogada",,,"C. de Arcadio María Larraona, 1, 2ª planta","Pamplona","Navarra","ES","https://elabogado.com/mertxe-arnedo-lana/","+34 948 19 92 56","Abogado administrativo",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Mertxe%20Arnedo%20Lana%2C%20abogada&query_place_id=ChIJkYzS22CSUA0RywFhizLcyuc","Abogado administrativo"
"Herranz Ramia Abogados Castellón ️⚖️","4.5","24","Carrer Major, 83, 2º, 6","Castelló de la Plana","Castellón","ES","https://herranzramia.com/","+34 964 22 78 77","Abogado","Abogado administrativo","Abogado matrimonialista","Abogado especializado en derecho laboral","Abogado de Derecho de familia","Abogado especialista en derecho de extranjería",,,,,,"https://www.google.com/maps/search/?api=1&query=Herranz%20Ramia%20Abogados%20Castell%C3%B3n%20%EF%B8%8F%E2%9A%96%EF%B8%8F&query_place_id=ChIJC29YcNP_Xw0RNPmxwXlkNoo","Abogado"
"M&J Legal Home Abogados","5","48","Plaça Real, 20- 4","Castelló de la Plana","Castellón","ES","https://myjlegalhome.com/","+34 614 50 98 68","Abogado","Abogado administrativo","Advocat/ada de negocis","Advocat/ada civilista","Abogado penalista","Abogado especializado en derecho laboral","Advocat/ada d'herències i testaments",,,,,"https://www.google.com/maps/search/?api=1&query=M%26J%20Legal%20Home%20Abogados&query_place_id=ChIJKSkCKez_Xw0RhOAyU3e9pFM","Abogado"
"GARCIA MURRIA ABOGADOS","5","1","Av. Francesc Tàrrega, 35","Vila-real","Castellón","ES","http://www.garciamurriaabogados.es/","+34 964 52 34 97","Bufete",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=GARCIA%20MURRIA%20ABOGADOS&query_place_id=ChIJVTucxeEGYA0RFDV5gInIDgc","Bufete"
"Leyex Abogados Castellon","5","5","Plaça del País Valencià, 18","Castelló de la Plana","Castellón","ES","https://leyexabogados.com/","+34 613 75 97 65","Abogado especialista en derecho de extranjería",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Leyex%20Abogados%20Castellon&query_place_id=ChIJgRkx1R8BYA0RoaupZiRUj0k","Abogado especialista en derecho de extranjería"
"Abisai Cruella Abogada","4.8","45","Carrer de Lepant, 4, BAJO","Castelló de la Plana","Castellón","ES","http://www.abogadosencastellon.es/abogados/","+34 657 10 03 91","Abogado especialista en derecho de extranjería","Abogado penalista","Abogado de Derecho de familia","Abogado","Abogado laboralista",,,,,,,"https://www.google.com/maps/search/?api=1&query=Abisai%20Cruella%20Abogada&query_place_id=ChIJyxwzD4IAYA0R3spyxHdKgRs","Abogado especialista en derecho de extranjería"
"Raul Iglesias Guimerans","4.9","7","Av. José Mesa y López, 7","Las Palmas de Gran Canaria","Las Palmas","ES","https://www.divorciomutuoacuerdo.com/","+34 828 66 30 63","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Raul%20Iglesias%20Guimerans&query_place_id=ChIJMSwxtBSVQAwRidqUZlkhtJo","Abogado"
"Monzón Jose Abogados","4.7","38","Carrer del Periodista Azzati, 3, piso 3 pta 6","València","Valencia","ES","http://monzonjoseabogados.com/","+34 644 22 22 02","Abogado especialista en derecho de extranjería","Servicios legales","Oficina de abogado defensor de oficio",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Monz%C3%B3n%20Jose%20Abogados&query_place_id=ChIJRSg39LlPYA0RwMGeFW64TRI","Abogado especialista en derecho de extranjería"
"Ilisástigui Abogados","5","7","C. Agustín Millares, 18","Las Palmas de Gran Canaria","Las Palmas","ES","http://www.ilisastiguiabogados.com/","+34 928 27 45 64","Abogado especialista en derecho de extranjería","Abogado administrativo","Abogado especializado en quiebras y concursos","Abogado penalista","Abogado matrimonialista","Abogado especializado en derecho laboral","Abogado de Derecho de familia","Abogado","Bufete","Abogado de lesiones personales",,"https://www.google.com/maps/search/?api=1&query=Ilis%C3%A1stigui%20Abogados&query_place_id=ChIJ04AgUhWVQAwReQ39577rg88","Abogado especialista en derecho de extranjería"
"Ignacio Serrano Vieco Abogado",,,"P.º Gran Vía, 26, ppal D","Zaragoza","Zaragoza","ES","https://ignacioserranoabogado.com/","+34 648 83 98 75","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Ignacio%20Serrano%20Vieco%20Abogado&query_place_id=ChIJQzj_wyeaX4wRz6PS0Fm4Rm4","Abogado"
"Abogados Castellón TOP 🏛️","4.9","37",,,,,"https://www.abogadoscastellon.top/","+34 641 21 56 92","Abogado especialista en derecho de extranjería","Business attorney","Abogado penalista","Abogado matrimonialista","Service establishment","Estate litigation attorney","Abogado de Derecho de familia","Abogado","Abogado laboralista","Abogado especializado en propiedad inmobiliaria","Abogado fiscal","https://www.google.com/maps/search/?api=1&query=Abogados%20Castell%C3%B3n%20TOP%20%F0%9F%8F%9B%EF%B8%8F&query_place_id=ChIJQdbsIfb_Xw0RARmogrDC5xo","Abogado especialista en derecho de extranjería"
"Abogada Marta Melián Guerra","5","49","C. Picachos, 43, local 2","Telde","Las Palmas","ES","https://martamelianguerraabogados.com/","+34 652 29 24 50","Abogado especialista en derecho de extranjería","Abogado de Derecho de familia","Abogado",,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Abogada%20Marta%20Meli%C3%A1n%20Guerra&query_place_id=ChIJ_Rx0BuuXQAwRSsI-LoS5CGE","Abogado especialista en derecho de extranjería"
"Global Gestión","4.9","84","Carrer Major, 2, 2º B","Castelló de la Plana","Castellón","ES","http://www.globalgestionasesores.com/","+34 964 74 23 60","Consultora de administración empresarial","Abogado laboralista","Abogado","Abogado fiscal",,,,,,,,"https://www.google.com/maps/search/?api=1&query=Global%20Gesti%C3%B3n&query_place_id=ChIJD0RZLCv-Xw0R6djpeL7X4aQ","Consultora de administración empresarial"
"Josué Zubillaga, Abogado","5","31","C. Ángel Guerra, 0","Las Palmas de Gran Canaria","Las Palmas","ES","http://www.jzabogado.com/","+34 691 53 85 45","Abogado",,,,,,,,,,,"https://www.google.com/maps/search/?api=1&query=Josu%C3%A9%20Zubillaga%2C%20Abogado&query_place_id=ChIJTX5Am7eVQAwR8XLRiKQzQkk","Abogado"
